video_id,agn_index,video_key,video_path,source_video,round_number,dataset_type,data_root,fight_index,fight_folder,frame,fighter,punch_type,hand,target,effectiveness,clear,width,height
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,3721,red,hook,left,head,landed,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,3726,red,hook,right,head,landed,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,3746,blue,cross,right,head,miss,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,3754,blue,jab,right,head,landed,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,3762,blue,hook,left,body,landed,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,3869,blue,cross,right,head,miss,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,3873,red,hook,left,body,landed,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,3884,red,cross,right,body,landed,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,3891,blue,uppercut,left,body,landed,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,3898,blue,hook,right,head,landed,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,3906,red,hook,left,head,landed,false,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,3913,blue,hook,right,body,landed,false,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,3931,red,hook,right,head,landed,false,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,4037,red,hook,right,body,miss,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,4042,red,hook,left,head,landed,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,4048,red,hook,right,head,miss,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,4125,blue,hook,right,head,landed,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,4145,blue,cross,right,head,landed,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,4150,red,cross,right,head,landed,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,4161,blue,uppercut,left,body,landed,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,4168,blue,hook,right,head,landed,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,4281,blue,cross,right,head,landed,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,4330,red,jab,left,head,miss,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,4347,blue,cross,right,head,landed,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,4366,blue,hook,right,head,miss,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,4426,blue,cross,right,head,miss,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,4472,red,hook,right,body,landed,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,4486,blue,uppercut,left,body,landed,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,4496,blue,uppercut,left,head,miss,false,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,4502,red,hook,left,body,landed,false,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,4670,blue,cross,right,head,landed,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,4675,red,hook,right,body,landed,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,4683,blue,uppercut,left,body,landed,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,4691,blue,hook,right,body,landed,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,4727,red,uppercut,left,head,landed,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,4737,red,hook,right,head,blocked,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,4753,red,cross,left,body,landed,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,4834,red,hook,left,head,landed,false,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,4843,red,uppercut,right,head,landed,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,4863,blue,hook,left,head,landed,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,4887,red,hook,left,body,landed,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,4964,red,hook,left,body,landed,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,4971,red,hook,right,body,landed,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,4982,blue,uppercut,left,body,landed,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,5235,blue,cross,right,head,miss,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,5242,red,hook,right,head,landed,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,5244,blue,hook,left,head,landed,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,5252,red,uppercut,left,body,landed,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,5308,blue,cross,right,head,miss,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,5314,red,hook,right,head,landed,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,5319,red,uppercut,left,body,landed,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,5329,red,hook,right,body,miss,false,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,5351,blue,cross,right,head,landed,false,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,5359,blue,hook,left,body,landed,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,5412,red,cross,left,head,landed,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,5415,blue,cross,right,head,miss,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,5422,blue,uppercut,left,head,landed,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,5431,blue,hook,right,head,landed,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,5439,red,hook,left,head,landed,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,5530,red,jab,left,body,landed,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,5535,red,jab,right,body,landed,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,5554,red,hook,left,head,miss,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,5651,blue,cross,right,head,miss,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,5707,blue,cross,right,head,miss,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,5712,red,cross,right,body,landed,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,5725,blue,hook,right,head,landed,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,6003,red,cross,right,head,landed,false,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,6016,blue,uppercut,left,body,landed,false,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,6022,blue,hook,right,head,landed,false,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,6159,blue,cross,right,body,landed,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,6200,blue,cross,right,head,miss,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,6225,blue,cross,right,head,landed,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,6231,blue,cross,left,body,miss,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,6310,blue,cross,right,head,miss,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,6332,red,cross,left,head,landed,false,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,6351,blue,hook,right,head,landed,false,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,6508,red,cross,right,head,landed,false,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,6510,blue,hook,right,head,landed,false,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,6516,red,hook,left,head,landed,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,6523,blue,hook,right,head,miss,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,6546,red,hook,left,head,landed,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,6553,blue,hook,right,body,landed,false,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,6579,red,uppercut,right,body,landed,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,6610,blue,cross,right,head,miss,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,6710,blue,cross,right,head,miss,true,1920,1080
АГН-35,35,agn_035,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд2.mp4,Раунд2.mp4,2,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,6714,red,hook,right,head,landed,true,1920,1080
АГН-36,36,agn_036,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,1502,blue,cross,left,head,miss,true,1920,1080
АГН-36,36,agn_036,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,1542,blue,cross,left,head,miss,true,1920,1080
АГН-36,36,agn_036,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,1582,red,cross,left,head,miss,true,1920,1080
АГН-36,36,agn_036,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,1621,red,cross,left,head,miss,true,1920,1080
АГН-36,36,agn_036,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,1630,red,cross,left,head,blocked,true,1920,1080
АГН-36,36,agn_036,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,1642,blue,uppercut,left,body,landed,true,1920,1080
АГН-36,36,agn_036,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,1705,blue,cross,right,head,miss,true,1920,1080
АГН-36,36,agn_036,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,1705,red,uppercut,right,head,miss,true,1920,1080
АГН-36,36,agn_036,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,1712,red,hook,left,head,landed,true,1920,1080
АГН-36,36,agn_036,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,1725,blue,uppercut,right,head,landed,true,1920,1080
АГН-36,36,agn_036,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,1728,blue,hook,right,head,landed,true,1920,1080
АГН-36,36,agn_036,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,1745,red,cross,right,head,miss,true,1920,1080
АГН-36,36,agn_036,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,1804,red,uppercut,right,head,miss,false,1920,1080
АГН-36,36,agn_036,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,1813,red,hook,left,head,landed,false,1920,1080
АГН-36,36,agn_036,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,1830,blue,hook,left,head,landed,false,1920,1080
АГН-36,36,agn_036,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,1864,blue,uppercut,left,head,landed,false,1920,1080
АГН-36,36,agn_036,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,1898,blue,hook,right,head,landed,true,1920,1080
АГН-36,36,agn_036,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,1969,red,jab,left,head,blocked,true,1920,1080
АГН-36,36,agn_036,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,1988,red,hook,right,head,blocked,true,1920,1080
АГН-36,36,agn_036,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,1999,blue,cross,right,head,landed,true,1920,1080
АГН-36,36,agn_036,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,2017,red,cross,left,head,landed,true,1920,1080
АГН-36,36,agn_036,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,2025,red,cross,right,head,miss,true,1920,1080
АГН-36,36,agn_036,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,2033,blue,uppercut,left,head,blocked,true,1920,1080
АГН-36,36,agn_036,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,2039,blue,hook,right,head,landed,true,1920,1080
АГН-36,36,agn_036,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,2048,blue,uppercut,left,head,landed,true,1920,1080
АГН-36,36,agn_036,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,2053,red,hook,left,head,blocked,true,1920,1080
АГН-36,36,agn_036,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,2059,red,cross,right,head,miss,true,1920,1080
АГН-36,36,agn_036,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,2067,blue,jab,left,head,landed,true,1920,1080
АГН-36,36,agn_036,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,2070,red,hook,left,head,blocked,true,1920,1080
АГН-36,36,agn_036,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,2160,red,cross,left,head,landed,true,1920,1080
АГН-36,36,agn_036,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,2167,red,hook,right,head,blocked,true,1920,1080
АГН-36,36,agn_036,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,2201,red,hook,left,head,landed,false,1920,1080
АГН-36,36,agn_036,Турнир Бокс/Бой8. Соколов-Колпашников/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,8,Бой8. Соколов-Колпашников,2219,blue,uppercut,left,body,landed,true,1920,1080
